persona_id,article_id,prices_json,price_sig,prompt
P009,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 5 purchases per month. Your typical paid price is between 14.17 and 16.44. Most of your purchases are in: Sweater.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P010,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P011,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 19.85 and 26.39. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P012,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 20.99 and 32.49. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P013,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 0 to 1 purchases per month. Your typical paid price is between 19.36 and 24.82. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P014,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P015,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.74. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P016,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 7.99 and 11.39. Most of your purchases are in: T-shirt.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P017,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 4 purchases per month. Your typical paid price is between 9.43 and 11.99. Most of your purchases are in: T-shirt.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P018,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 55+. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P019,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P020,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 8.04 and 11.35. Most of your purchases are in: T-shirt.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P021,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 1 to 5 purchases per month. Your typical paid price is between 19.20 and 23.95. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P022,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 55+. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P023,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 14.32 and 16.61. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P024,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 35-44. You make about 1 to 5 purchases per month. Your typical paid price is between 14.22 and 16.48. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P025,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P026,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 55+. You make about 1 to 5 purchases per month. Your typical paid price is between 19.26 and 24.06. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P027,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 5 purchases per month. Your typical paid price is between 10.11 and 12.29. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P028,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 5 purchases per month. Your typical paid price is between 18.85 and 23.02. Most of your purchases are in: Sweater.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P029,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 4 purchases per month. Your typical paid price is between 13.84 and 15.91. Most of your purchases are in: T-shirt.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P030,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 55+. You make about 0 to 1 purchases per month. Your typical paid price is between 19.67 and 25.88. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P031,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 14.32 and 16.52. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P032,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 8.27 and 12.32. Most of your purchases are in: Bikini top.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P033,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 0 to 1 purchases per month. Your typical paid price is between 14.36 and 16.59. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P034,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 1 to 4 purchases per month. Your typical paid price is between 14.00 and 16.19. Most of your purchases are in: Sweater.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P035,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 9.19 and 12.11. Most of your purchases are in: Bikini top.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P036,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 13.89 and 15.92. Most of your purchases are in: Bikini top.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P037,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 1 to 5 purchases per month. Your typical paid price is between 18.72 and 21.88. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P038,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 0 to 1 purchases per month. Your typical paid price is between 19.66 and 25.99. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P039,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 14.28 and 16.55. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P040,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 19.11 and 23.81. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P041,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 1 to 4 purchases per month. Your typical paid price is between 14.15 and 16.35. Most of your purchases are in: Sweater.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P042,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 14.11 and 16.32. Most of your purchases are in: Sweater.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P043,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 35-44. You make about 1 to 6 purchases per month. Your typical paid price is between 18.98 and 23.03. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P044,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 1 to 5 purchases per month. Your typical paid price is between 14.47 and 16.70. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
P045,562252035,"[4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]",1fa649e10533a4aa8cbcee887e954526,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 1 to 4 purchases per month. Your typical paid price is between 14.20 and 16.55. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Space 5 pkt tregging
Product type: Trousers
Product color: Blue
Detailed description: Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.

Offered prices (USD): [4.99, 5.99, 7.49, 7.99, 10.49, 11.99, 12.74, 12.99, 13.49, 14.99]
"
